Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sweden,SWE,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,90183907000,103279809000,111966473000,114960671000,131455253000,152227261000,156473673000,170019286000,193432701000,220587249000,251535913000,262503440000,295864779000,337559991000,409146786000,445762070000,427972630000,376145992000,317889000000,339715000000,372313000000,392050000000,403630000000,442806000000,479452000000,523745000000,555570000000,564077000000,569965000000,603261000000,629610000000,703226000000,778668000000,813886000000,733512000000,782985000000,830118000000,828978000000,835780000000,899472000000,983412000000,1050057000000,1125810000000,1178351000000,1199217000000,1231237000000,1369015000000,1498536000000,1553508000000,..
Sweden,SWE,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,21719547950.4841,23710325994.628,24983593582.6491,25442219984.5081,30662978003.7788,35990935549.4609,30902886005.4509,27061930729.3159,25228926321.5557,26667381827.4136,29235104196.934,36849828738.2784,46663424862.7847,55092047101.4493,63464112364.082,75312913090.4913,70768520876.3952,64587724853.1886,40841919983.5547,44027345775.013,52193655110.5379,58462570832.0907,52866442258.5758,55699568548.0321,58028175832.6878,57163672480.4086,53786873977.4036,57930698051.7813,70485265201.6373,82088611901.1008,84250177302.592,95311322544.7941,115208025093.212,123482574987.483,95836316600.9041,108634391213.164,127837446735.552,122358090430.047,128305746903.515,131103364993.947,116589277667.658,122641675077.547,131691230205.818,135559219413.016,126789250308.744,133680313679.019,159622730787.398,148160843435.256,146417001266.947,..
Sweden,SWE,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,102.617366104037,103.851590011734,103.088561353538,99.8299725806797,102.221403792062,103.181792167679,100.912151013312,101.119730400603,98.7180461557424,97.5080843732581,99.9151558329325,98.2050214994504,99.6975532689952,100.187150104964,101.9237878531,101.959977747074,99.993308574263,99.5404663285159,97.028488016255,96.3263786492824,94.0023139496306,94.2542596840486,93.5325673790585,94.0751644381706,94.4952339353509,94.9823770440761,94.7712371331991,94.7630847021308,94.6571492135811,93.2991837576729,93.5058133516629,93.134690012619,94.0999368688203,94.7812855904188,95.0411999936224,95.3385455455689,95.5636080959071,95.6320720674279,96.1688244449269,96.9066648367188,96.7401391151877,97.4429059047882,98.1327790417741,98.3478058733458,96.0386558465051,95.8108958055582,95.6786942649751,98.0944590058226,96.0228308111222,..
Sweden,SWE,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,246696725298.808,252747201058.625,244681429416.422,239248174076.393,252693442486.417,257604910149.954,253815273495.084,255348445282.854,252647801909.718,261961419030.926,272555999387.066,279745242337.61,291890490247.346,301495678489.883,314111969431.551,315974183824.255,308155577604.754,303386886079.356,288539374137.568,298134176054.893,305573118915.799,309548298609.468,315602273190.494,330219963249.652,341733856151.603,357062642616.552,359346097441.673,364083014804.962,369071469694.795,377099211218.074,386148209949.427,402969985701.173,423471301068.811,422490411427.444,407489853562.738,431463897530.57,444163825616.548,441779434328.389,448928502602.648,463676330387.187,485343598165.111,501161525573.146,512588407941.703,521296871497.97,522770128462.215,511127235852.801,542061285487.604,557271212211.177,542785695600.46,..
Sweden,SWE,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,2080847612000,2131882412000,2063848912000,2018020268000,2131428967000,2172856415000,2140891433000,2153823493000,2131043996000,2209602874000,2298966473000,2359606593000,2462049826000,2543068060000,2649484466000,2665191948000,2599243249000,2559020095000,2433783695000,2514714322000,2577460621000,2610990629000,2662054941000,2785352830000,2882470684000,3011766558000,3031027136000,3070982280000,3113059103000,3180771825000,3257098689000,3398987690000,3571913022000,3563639374000,3437112056000,3639329301000,3746451173000,3726339212000,3786640465000,3911036045000,4093796000000,4227217700000,4323601634000,4397056138000,4409482826000,4311276880000,4572200665000,4700493976000,4578310949000,..
Sweden,SWE,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,352656630000,403663220000,435819439000,470442749000,539942712000,619223030000,661693454000,725608603000,793690634000,879515723000,979663324000,1051329900000,1155180956000,1268794732000,1430062131000,1577918486000,1655903981000,1645849568000,1605935000000,1699835000000,1790714000000,1845341000000,1915619000000,2025951000000,2141777000000,2287926000000,2373829000000,2467101000000,2557090000000,2636634000000,2737047000000,2903487000000,3116732000000,3214876000000,3159313000000,3385978000000,3540474000000,3561828000000,3659218000000,3841073000000,4093796000000,4290150000000,4497334000000,4713116000000,4834051000000,4810644000000,5228722000000,5753447000000,5959681000000,..
Sweden,SWE,Gross national expenditure (current US$),NE.DAB.TOTL.CD,84932476759.3083,92670451571.4319,97246393921.8136,104114805577.072,125945910289.007,146402267353.887,130681647509.579,115494954795.785,103519014229.63,106327005367.635,113862704587.455,147584072659.891,182193703236.389,207075782086.434,221821671035.692,266594324187.335,273816284580.405,282607501631.237,206328211321.53,220300025920.166,251035845961.897,275177602147.331,250902958781.385,254839809305.777,259219718241.673,249713605902.512,229819538972.418,253371229626.891,316224973102.655,358779409163.276,366253228245.307,393522403838.335,461136888205.007,487760161429.807,412777051921.921,469783787289.879,545229902729.019,525729841467.775,561749142804.07,559859112331.898,485343598165.111,501069163230.128,526074068543.051,542203745711.59,511088236944.802,522310813367.443,609652110581.8,568845566726.488,561695607957.989,..
Sweden,SWE,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,16.9477393715076,18.9345912198463,21.1168286818856,23.3120923738909,25.3324281671921,28.4981108611358,30.9073801595244,33.6893253025725,37.2442162381335,39.804244163017,42.6132062170356,44.5553043934896,46.9194791998495,49.8922837322726,53.9751090958085,59.2046845700586,63.7071571364885,64.3156171854915,65.9851162327719,67.595550919203,69.4759014128115,70.6758951757234,71.9601601941543,72.7358838772322,74.3035137144174,75.966246252476,78.3176426171065,80.3358917460116,82.1407469436021,82.8928997445455,84.0332842613477,85.4221098988446,87.2566599691408,90.2132809356483,91.9176607723609,93.0385167143192,94.5020724016253,95.5851788406643,96.6349468301052,98.2111378111832,100,101.488740454507,104.018232499354,107.187987873718,109.62852540204,111.58281256109,114.35897903663,122.400901466446,130.172045245239,..
Sweden,SWE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,26.6178954648502,24.3268046965713,21.0219970798185,20.5058855338661,21.1430963933485,21.8585918870141,20.1999385108147,19.0180046944047,21.0051183289059,23.3633164632841,23.1960145759707,23.6533333263496,23.8357681349927,24.5283779428205,25.2166547876924,24.0977373598559,20.9743316804189,18.0356548206075,16.115060650695,19.7112689130152,22.6399884940036,22.3188386933064,22.7861927005045,23.9320654087087,25.3051991938008,26.1265018825349,26.5551058353525,25.883026589044,27.0405979196131,27.0257204322762,27.616617963547,30.4537298228817,31.6432678104635,31.0833373942139,26.3818308682051,28.3737023619051,28.3354979711707,26.7315278709549,26.2857133100958,26.2842608570896,26.1686779637915,25.8523848944459,26.8737108114358,27.1551676200889,29.3945142529843,30.0284115759879,31.864061687584,31.3459203909417,31.0820933045731,..
Sweden,SWE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,26.9074132523203,24.6240433768606,21.3474444613732,20.8540882837535,21.489274079223,22.137814445166,20.5474634551571,19.4415536991155,21.5302999108631,23.9362625580896,23.770715755814,24.108846742439,24.1954190715368,24.9163945099014,25.6617655208471,24.6680287820539,21.614718364982,18.82117105034,16.9150823795223,20.354692677414,23.2692333348683,22.9444023932487,23.405242665516,24.461901277041,25.3424881945172,26.1073829790294,26.5303104498692,25.8042986500673,26.5880807868511,26.8699393839226,27.2391776403468,29.6731231673227,30.7070243947707,30.0255483851162,25.7596670764381,27.5612067852094,27.7074128728332,26.1203850646782,25.6949315412195,25.7453323613729,25.9834731603509,25.7855539005179,26.4973403402934,26.6729741004115,28.565616759356,29.0055805517972,30.6118167211013,30.0538265585411,29.9731282462559,..
Sweden,SWE,Gross savings (current LCU),NY.GNS.ICTR.CN,91475523770.6009,94556436882.859,88873051031.9772,96632753789.8002,111679749868.476,131179573599.712,132453494941.808,136468202233.974,168880628547.008,210735389818.802,227435813452.016,253219806695.902,276181556300.421,310633416418.676,353807328416.338,372933243916.686,347338035150.88,298210122877.336,266723108389.964,347837272225.793,431284536014.451,436965589154.321,466678771874.711,515387798005.977,573553727067.133,629332564696.313,665152025412.851,673849326260.074,730480931537.948,763746589158.922,808377347224.348,949399290750.512,1048072811216.94,1054312301907.23,876971894623.749,1007700835230.79,1049783446260.22,995618963337.061,1000169814306.35,1041824779268.12,1107391721298.85,1138211222510.94,1231597173937.05,1301355468547.47,1479556120050.84,1507719938979.8,1741331459789.98,1838504370820.76,1929117891471.66,..
Sweden,SWE,Gross savings (current US$),NY.GNS.ICTR.CD,22030616003.7091,21707669341.0912,19830652229.5558,21386024961.7794,26050185409.362,31014652354.7645,26159002832.4462,21721612427.0165,22026663086.0441,25476364251.8922,26434037291.4627,35546606588.7897,43559011466.2199,50697450127.0852,54880225909.5593,63008252334.3728,57434978941.8569,51205419636.2059,34268200065.5195,45079998992.4563,60460731500.7711,65160392059.9941,61124411829.1937,64829469302.2525,69417327540.0771,68687931358.8781,64395932405.8099,69204314042.1762,90335620931.4456,103926654214.77,108171621846.937,128676274802.867,155067883532.128,159959991793.058,114579933447.928,139812342203.61,161665733540.479,146954485100.77,153542242043.271,151852124686.623,131287802956.825,132937669974.872,144065647803.607,149709833059.211,156428579023.613,163699169520.516,203033628424.584,181773649909.117,181817960872.873,..
Sweden,SWE,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,188577231915.757,192695534642.078,190802196959.061,191930702901.033,199831675108.669,210201954848.19,210529987949.783,213117261074.577,217917305414.477,227335646029.282,231892799123.161,236848147164.208,243731033533.63,250236513611.352,256446519352.42,259565432384.666,256914417452.453,252899757108.635,247292164394.724,257897067530.122,270414972382.901,275575702485.593,284528269403.226,296658209495.951,309334812779.02,325741731976.962,330069481927.588,337407817318.031,343938611210.704,359442408091.281,368900340443.097,386920746281.618,399343389467.239,395517598958.842,377434501480.911,399766372315.463,414322662282.997,412671922657.304,417222233416.971,427015976136.282,445398801735.935,454357542095.489,463200371909.804,472341652643.317,485305317893.274,473927359032.363,503157552449.37,511588788367.771,510774009033.366,..
Sweden,SWE,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,1590618936000,1625356164000,1609386162000,1618904930000,1685548373000,1773020032000,1775786939000,1797610176000,1838097786000,1917539990000,1955978851000,1997776423000,2055832474000,2110705163000,2163085573000,2189393108000,2167032219000,2133169198000,2085870046000,2175320716000,2280907251000,2324437188000,2399950665000,2502264779000,2609189910000,2747579662000,2784083544000,2845981235000,2901067442000,3031839501000,3111615655000,3263614910000,3368397928000,3336127994000,3183599945000,3371965721000,3494745710000,3480821984000,3519203131000,3601811792000,3756868000000,3832433549000,3907021411000,3984126659000,4093473112000,3997501840000,4244053869000,4315170002000,4308297468000,..
Sweden,SWE,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,307897608000,348056895000,376165587000,414506552000,466160150000,547570324000,595256075000,651045733000,728351081000,814226518000,879159945000,958449228000,1030311526000,1124357923000,1245520581000,1363363554000,1429341101000,1440605041000,1436105000000,1535202000000,1673827000000,1729723000000,1811673000000,1903264000000,2005003000000,2141303000000,2225561000000,2309650000000,2396204000000,2511055000000,2590837000000,2763952000000,2936599000000,3001352000000,2930655000000,3131192000000,3280395000000,3302135000000,3372741000000,3518801000000,3756868000000,3895309000000,4054802000000,4239104000000,4464679000000,4452634000000,4849192000000,5206989000000,5552683000000,..
Sweden,SWE,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,74152884735.8027,79904702816.8691,83935555828.2756,91735432555.0515,108735543840.825,129461491393.985,117560547260.734,103626799891.765,94996945520.4706,98434018955.9709,102181562430.991,134545626930.204,162499452085.042,183502729305.392,193196820332.253,230344589105.9,236352393716.412,247365129468.732,184508697998.304,198963452566.096,234649741353.932,257936623918.879,237288373128.659,239407288141.989,242665932416.731,233710571696.754,215465142171.148,237201014675.828,296328852503.617,341691273523.929,346688389021.959,374610609633.786,434485263656.27,455364354963.511,382901957197.732,434433784416.724,505177963957.018,487398860937.472,517770290168.594,512886061871.929,445398801735.935,454953607951.421,474309042929.989,487672713181.892,472035756063.492,483440239221.096,565400137436.334,514817049438.987,523336341908.735,..
Sweden,SWE,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,49.1781855125545,50.2853164992431,50.6826244647197,50.3942338846959,49.7055336362881,48.7870346662164,49.799744283304,50.6070981875657,48.9860765253041,47.7038835366611,48.1056354811367,48.4696670242007,49.5295463998448,49.4497378362316,48.159587314686,47.6952995357075,49.3603701457759,49.8107328421803,50.9271549987101,49.9089910702446,48.0697313550674,48.0026641700288,47.9402874013038,47.3170516520435,47.4620623018736,47.506092270393,47.0284042751534,47.0410506710158,46.9726510805601,46.4039088478092,46.6075942361506,45.3957865145112,45.0237021198611,45.4332084569985,47.8087186773405,47.1874242404191,46.7665901450402,47.1196226512359,47.2608892418753,47.1558144281468,46.3559359082364,45.9850156675446,46.1390335871969,46.0406853168858,45.0827991893422,44.1346486680483,43.9107310028626,44.7037796253195,43.7743181571008,..
Sweden,SWE,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,2.80005664096011,4.20004113802716,-1.00003024858583,-0.699943956025422,2.39998301745543,-0.800029457800221,1.378174952701,0.908394019965456,-2.23810599618361,1.79646354977557,2.62528773351139,4.78656866094637,5.00681255235824,2.85571653582288,1.08202059634957,-0.661527503909056,0.224358503167977,-1.54112304526627,-2.89420659037194,1.7965085776551,0.942601863829935,1.81620100475052,3.059518258997,3.34062114267535,4.06732338673548,5.4221589370102,0.844498701350901,2.26354991467031,1.64112171385942,2.87677179317589,3.15172554244741,2.99348731335868,3.98779923998961,0.418687057630024,1.03803405241223,4.1691505304583,1.99040025170699,0.731386583105191,1.79346969754131,2.8788055510439,3.92525216243291,2.30085157251621,2.60663743272873,1.84948837118949,0.720200763592089,-3.16754698794725,6.32530046851723,2.32429603920605,-2.54561828128524,..
Sweden,SWE,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,114143607926.212,118937686415.541,117748273574.417,116924101650.209,119730260233.126,118772382881.36,120409274112.958,121503064758.483,118783697380.577,120917603207.095,124092038211.747,130031788823.52,136542236748.392,140441495981.598,141961101893.94,141021990160.059,141338384986.32,139160186563.489,135132603272.795,137560272081.799,138856917770.331,141378838506.042,145704349884.492,150571780202.531,156696021432.533,165192328762.576,166587375833.707,170358164237.243,173153949061.872,178135193027.254,183749525405.982,189250044137.367,196796955959.157,197620919343.568,199672291781.044,207996930193.012,212136901615.117,213688442451.345,217520879913.857,223782883079.497,232566925536.73,237917945300.094,244119603521.465,248634567200.389,250425235251.92,242492898255.638,257831302685.123,263824065441.267,257108111800.964,..
Sweden,SWE,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,962783165000,1003220454000,993187946000,986236187000,1009905688000,1001826145000,1015633062000,1024859012000,1001921581000,1019920737000,1046696591000,1096797442000,1151712034000,1184601665000,1197419299000,1189498041000,1192166781000,1173794024000,1139822000000,1160299000000,1171236000000,1192508000000,1228993000000,1270049000000,1321706000000,1393371000000,1405138000000,1436944000000,1460526000000,1502542000000,1549898000000,1596294000000,1659951000000,1666901000000,1684204000000,1754421000000,1789341000000,1802428000000,1834754000000,1887573000000,1961665000000,2006800000000,2059110000000,2097193000000,2112297000000,2045389000000,2174766000000,2225314000000,2168666000000,..
Sweden,SWE,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,169006610000,195455195000,214266963000,237479800000,262549130000,292784752000,326543082000,363143233000,393846836000,430285508000,471673455000,518890067000,573891604000,626243653000,675712741000,738125846000,817415031000,823594425000,842904000000,880725000000,915713000000,939812000000,981854000000,1018994000000,1075749000000,1144322000000,1177967000000,1224686000000,1268930000000,1311374000000,1364270000000,1415220000000,1491253000000,1541044000000,1589234000000,1675876000000,1732625000000,1754976000000,1798274000000,1869107000000,1961665000000,2024597000000,2114509000000,2206405000000,2269217000000,2215991000000,2399667000000,2621971000000,2716864000000,..
Sweden,SWE,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,40702906892.7316,44871368718.2901,47810371965.3695,52557220316.4767,61241662195.89,69222799319.0845,64490872141.249,57801425046.9551,51368423002.1781,52018364563.9401,54820889945.2574,72840988685.4961,90513469812.6301,102207150574.488,104812040050.257,124708698722.714,135165776105.829,141418734331.536,108295089549.554,114142690513.219,128371581175.613,140144944825.529,128600767528.062,128176958200.732,130198126452.363,124895985680.295,114043527509.657,125775230818.211,156923438408.172,178444937337.561,182557439349.132,191811010815.646,220638722850.21,233806800078.894,207639865165.016,232517569313.272,266822736225.677,259036442596.26,276064142127.32,272433402300.174,232566925536.73,236463322883.402,247343949237.681,253828052514.893,239916814236.17,240598984590.199,279793427771.355,259235303538.108,256062459755.677,..
Sweden,SWE,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,13932.8026478826,14465.2820901074,14269.8543028838,14128.7780679331,14436.3285183156,14291.7922911737,14471.3936300435,14594.5016702155,14261.4031401457,14504.4179503641,14860.634970856,15535.7760383778,16259.2788243678,16646.9127123378,16715.1423100275,16476.7740189009,16401.5590578709,16054.350590909,15499.4159326057,15666.1276556601,15731.0385593841,15991.2759290345,16471.0975216421,17011.888206036,17690.0260076552,18619.2853088906,18726.1831026339,19087.8393194951,19329.0380344008,19807.0360826303,20349.7491803579,20841.3567458382,21512.3498931971,21434.7830986804,21473.5677450694,22178.9438735428,22450.2190410055,22447.7410438275,22657.5304906043,23079.655973323,23733.2902484686,23976.2075302282,24271.9162497686,24435.3157781634,24363.0691972701,23421.4764766768,24753.8384370764,25157.3900760257,24401.3563158478,..
Sweden,SWE,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,2.39246712396879,3.82176835258419,-1.35101262461598,-0.988631221848962,2.17676609331482,-1.00119796358496,1.25667470678698,0.850699271398952,-2.28235631196389,1.70400351094695,2.45592082157995,4.54315087374013,4.65701091598373,2.3840779911406,0.409863371477485,-1.42606199041218,-0.456490821223198,-2.11692355425971,-3.45659984912483,1.075600034087,0.414339172709276,1.65429236390186,3.00052100118175,3.28327049052646,3.98625827660088,5.25301263453932,0.574124043806819,1.93128634318617,1.26362502779102,2.47295311530145,2.74000156037214,2.41579176786522,3.21952719077616,-0.360568672887155,0.180942565224626,3.28485762984249,1.22312031181218,-0.0110377416515917,0.934568188252001,1.86306924708211,2.8320798018006,1.02352973067134,1.23334234226849,0.67320407137737,-0.295664609163126,-3.86483621159998,5.68863351431452,1.63025883834177,-3.00521539751598,..
Sweden,SWE,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,145086310482.057,145411823956.557,143170848827.02,139027188684.777,141524824054.772,142858839684.094,145453443365.812,149903618023.928,154911329981.271,161212074734.302,169953249652.048,171388502638.263,175267966943.486,178144327606.436,183269133374.16,189045273462.136,194704319739.729,202468737122.537,203316447520.616,205426941480.035,213991499900.454,218250787253.104,219847044228.595,223789934347.775,230232411400.456,239269614107.574,244774852786.321,251155245724.956,255800332788.272,257642608738.284,249481658045.526,265262122530.744,271427599538.24,264518088943.941,..
Sweden,SWE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83778012724.8228,86773277188.2833,87713444860.2353,87296399126.0666,90719009372.8298,93502214225.9807,97338300651.1578,101412288307.81,105157950441.934,112424393675.844,122691155105.958,123788301362.55,127878860464.89,130331992075.706,137647970040.557,143171824659.719,152632073356.405,164843452923.126,172627929214.04,174971776330.696,183228157035.525,191961806732.726,195843704543.134,198665673857.902,204886678612.042,210901763308.674,217134659080.061,222957914012.737,232981015110.259,244452645949.536,241229539765.697,265262122530.744,298139314924.677,301133991937.584,..
Sweden,SWE,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,738125846000,817415031000,823594425000,842904000000,880725000000,915713000000,939812000000,981854000000,1018994000000,1075749000000,1144322000000,1177967000000,1224686000000,1268930000000,1311374000000,1364270000000,1415220000000,1491253000000,1541044000000,1589234000000,1675876000000,1732625000000,1754976000000,1798274000000,1869107000000,1961665000000,2024596999999.99,2114509000000,2206405000000,2269217000000,2215991000000,2399667000000,2621971000000.01,2716864000000,..
Sweden,SWE,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.5936642747178,26.4784303735636,26.2330915275603,24.5553462153097,28.3566435104816,28.623806308798,27.8154570783015,30.4432689418255,31.1315017242634,30.3826165016353,31.2260657361269,27.6649826630051,28.4943605768966,28.4406327202656,29.3558368618576,27.806431339833,24.9101722395726,24.7303480355527,27.6306750519752,30.1376694233797,31.3413663641594,30.3800681672032,32.7634166098247,34.2046253967296,34.6713169162757,38.2269936358088,37.6699687280297,35.9239944365937,34.9924835910555,36.0173517400395,38.8366669046691,40.7322629505433,41.8231837860049,43.7945935141156,38.4995446957734,40.2147975056391,40.9769665855564,40.4648716395598,38.9043189029996,40.3646558011829,40.4486565234909,40.3533533269797,42.027014731043,44.2387507945047,44.2798696637669,40.0708387887778,42.9783402221752,51.974737140744,51.1944284442583,..
Sweden,SWE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-3.50001263939794,8.99997993862114,-3.800044410499,-5.49993694556937,11.5999501347611,0.399878114208093,-3.85052483278167,4.73496998448265,1.01801563199125,5.30328352013687,7.87184713532723,3.56483660411455,7.33870169146742,5.01945160044394,7.70843439541903,1.13035306117754,-4.89977607842404,1.64320077067617,-2.72928375370917,12.8643466487215,7.24196259390619,3.57179624474682,12.4243046539459,10.9716862604019,5.57869104126527,12.5566120067326,-1.36838488943329,-0.952859198978544,3.25119556489926,6.89241680573143,6.83842748889933,8.16903029334559,8.86480350206425,2.83102861851083,-14.0201890185304,12.1762056377119,6.70960504973324,0.551147187363313,0.874983134811941,6.50278135538163,5.77504268492659,5.46202914790345,4.4399075687372,4.08383079424262,2.02300036404084,-6.25817408848441,12.8222499178476,9.6646805341593,-1.09412022579254,..
Sweden,SWE,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,20325498436.7003,22641202862.375,23691015825.5974,24633393124.224,34542301201.2169,39877570617.0763,35088593003.9976,33706226432.6039,31527577215.5396,32034905602.5064,34469276906.2495,40273607311.339,50133719476.7202,57149419297.0164,61442419331.9655,70460021559.4753,65537522471.9815,67557693213.9218,55003050489.498,65115532511.0877,80871237417.7773,84532646232.8828,84439750375.7625,89075753250.6557,90161571484.4061,96166077723.551,86611241779.1242,90213289068.4502,112926778404.717,134284566324.917,149175907541.176,169381328936.323,203536842350.743,225988287527.762,166646070765.345,196604177787.6,233116510614.833,220852021653.631,231000007372.202,237547594509.485,206006899777.01,209929700867.052,228414116183.025,246027989926.624,237895489919.234,221406429979.887,275348323149.161,304101208976.108,304194384467.286,309525682943.453
Sweden,SWE,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,43388707058.1948,47293681989.0594,45496501070.115,42994222198.8184,47981530534.7097,48173398174.1801,46318469514.6885,48511635143.4808,49005491172.5759,51604391309.8933,55666610108.9242,57651033802.3568,61881871195.1589,64988001769.2489,69997559250.5252,70788778804.2631,67320287154.2033,68426494631.5426,66558941430.3313,75121314381.6485,80561571869.2182,83439067067.952,93805790960.8845,104097868039.201,109905166477.652,123705531807.605,122012764002.956,120850154157.226,124779229009.36,133379533559.663,142500596247.173,154141513122.802,167805855376.247,172556487165.486,148363741501.149,166428815758.132,177595531984.451,178574344763.866,180136840163.651,191850745019.986,202930207436.24,214014314516.308,223516352264.699,232644381888.653,237350778581.181,222496953657.197,251026069114.721,275286936752.116,272274966698.147,..
Sweden,SWE,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,365976838000,398914680000,383755745000,362649421000,404716573000,406334946000,390688918000,409187921000,413353518000,435274827000,469538996000,486277294000,521963734000,548163451000,590418271000,597092082000,567835907000,577166591000,561414077000,633636330000,679524036000,703795250000,791236916000,878048948000,927032586000,1043436471000,1029158244000,1019351815000,1052492936000,1125035136000,1201969848000,1300159129000,1415415681000,1455486504000,1251424545000,1403800571000,1497990045000,1506246175000,1519425575000,1618230498000,1711684000000,1805176679000,1885324855000,1962318332000,2002016039000,1876726390000,2117364938000,2322001495000,2296596007000,..
Sweden,SWE,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,87955633000,102919642000,110903587000,115715594000,149782359000,171779533000,182389392000,218452895000,250296499000,274048958000,306170081000,296166357000,330159985000,360179174000,411882952000,430328478000,412516137000,408903375000,457320000000,531828000000,597043000000,594791000000,671020000000,736612000000,785841000000,920808000000,943557000000,935260000000,945295000000,1017850000000,1136804000000,1269834000000,1385247000000,1485464000000,1279783000000,1428241000000,1518129000000,1507119000000,1480307000000,1599927000000,1711684000000,1776650000000,1926059000000,2120051000000,2228802000000,2011948000000,2348713000000,3048428000000,3177395000000,..
