DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 100% of the average earning,2019,32427.59,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 100% of the average earning,2020,33366.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 100% of the average earning,2021,35485.73,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 100% of the average earning,2022,35188.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 100% of the average earning,2023,34207.06,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 100% of the average earning,2024,36147.03,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2014,39886.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2015,39329.48,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2016,39469.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2017,39678.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2018,38323.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2019,38495.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2020,39773.05,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2021,42261.27,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2022,41877.16,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2023,41277.99,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 125% of the average earning,2024,43108.98,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2014,48597.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2015,47924.98,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2016,47781.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2017,47999.51,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2018,46362.97,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2019,46488.96,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2020,48263.83,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2021,51227.11,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2022,50718.08,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2023,49909.17,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 167% of the average earning,2024,52195.34,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2014,18036.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2015,17756.62,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2016,17927.48,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2017,18036.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2018,17379.83,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2019,17278.24,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2020,17783.74,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2021,19162.27,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2022,19083.78,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2023,18357.36,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 50% of the average earning,2024,19348.02,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2014,23502.77,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2015,23142.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2016,23378.03,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2017,23530.33,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2018,22678.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2019,22534.99,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2020,23189.15,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2021,24898.82,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2022,24741.19,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2023,23864.9,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 67% of the average earning,2024,25181.48,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2014,27681.97,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2015,27262.2,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2016,27548.86,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2017,27733.16,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2018,26730.47,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2019,26552.45,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2020,27325.73,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2021,29215.67,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2022,28996.39,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2023,28068.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Net earning,Single person without children earning 80% of the average earning,2024,29637.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2014,3143.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2015,3100.44,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2016,3136.58,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2017,3165.51,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2018,3051.19,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2019,3003.09,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2020,3099.73,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2021,3281.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2022,3255.06,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2023,3153.64,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,One-earner couple with two children earning 100% of the average earning,2024,3288.87,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2014,6286.75,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2015,6200.89,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2016,6273.17,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2017,6331.02,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2018,6102.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2019,6006.18,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2020,6199.45,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2021,6563.84,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2022,6510.12,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2023,6307.28,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2024,6577.74,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2014,4176.51,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2015,4126.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2016,4171.55,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2017,4213.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2018,4055.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2019,3994.67,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2020,4120.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2021,4435.03,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2014,5242.62,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2015,5174.53,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2016,5238.2,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2017,5282.77,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,5098.31,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,5014.59,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,5178.93,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,5479.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2022,5437.65,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2023,5261.87,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2024,5493.11,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2014,6286.75,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2015,6200.89,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2016,6273.17,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2017,6331.02,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2018,6102.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2019,6006.18,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2020,6199.45,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2021,6563.84,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2022,6510.12,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2023,6307.28,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2024,6577.74,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2014,4176.51,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2015,4126.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2016,4171.55,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2017,4213.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,4055.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,3994.67,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,4120.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,4435.03,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2014,2099.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2015,2074.09,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2016,2101.62,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2017,2117.26,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2018,2047.12,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2019,2011.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2020,2079.2,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2021,2197.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2022,2182.58,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2023,2108.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person with two children earning 67% of the average earning,2024,2204.24,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2014,3143.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2015,3100.44,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2016,3136.58,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2017,3165.51,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2018,3051.19,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2019,3003.09,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2020,3099.73,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2021,3281.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2022,3255.06,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2023,3153.64,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 100% of the average earning,2024,3288.87,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2014,3528.05,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2015,3506.71,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2016,3537.9,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2017,3601.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2018,3441.12,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2019,3437.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2020,3595.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2021,3794.41,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2022,3772.48,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2023,3658.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 125% of the average earning,2024,3761.21,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2014,3528.05,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2015,3506.71,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2016,3537.9,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2017,3601.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2018,3441.12,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2019,3437.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2020,3595.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2021,3794.41,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2022,3772.48,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2023,3658.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 167% of the average earning,2024,3761.21,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2014,1571.69,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2015,1550.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2016,1573.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2017,1587.94,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2018,1530.47,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2019,1501.54,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2020,1545.09,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2021,1645.89,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2022,1627.53,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2023,1576.82,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 50% of the average earning,2024,1644.43,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2014,2099.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2015,2074.09,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2016,2101.62,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2017,2117.26,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2018,2047.12,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2019,2011.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2020,2079.2,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2021,2197.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2022,2182.58,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2023,2108.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Social Security,Single person without children earning 67% of the average earning,2024,2204.24,,
