DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2019,81122.36,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2020,83448.74,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2021,89454.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2000,74111.48,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2001,71600.09,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2002,74361.07,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2003,76414.58,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2004,79253.03,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2005,80098.75,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2006,83193.41,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2007,86230.75,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2008,86556.28,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2009,79848.95,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2010,90393.44,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2011,97442.91,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2012,104026.97,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2013,107262.02,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2014,104396.87,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2015,102939.05,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2016,104201.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2017,104877.07,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,101799.06,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,100325.07,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,103230.83,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,109287.73,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2022,107932.84,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2023,104295.95,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2024,108709.66,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2000,82970.44,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2001,79848.08,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2002,83093.95,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2003,85529.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2004,88928.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2005,90043.31,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2006,92799.97,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2007,96434.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2008,97083.78,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2009,89672.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2010,101474.84,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2011,109536.2,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2012,117153.3,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2013,120982.49,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2014,117918.34,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2015,116366.28,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2016,117962.17,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2017,118889.27,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2018,114676.9,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2019,112956.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2020,116365.21,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2021,123376.73,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2022,122095.28,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2023,118269.85,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, both earning 100% of the average earning",2024,123528.87,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2000,55175.33,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2001,53098.94,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2002,55257.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2003,56876.89,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2004,59137.53,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2005,59878.73,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2006,61711.94,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2007,64128.81,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2008,64560.71,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2009,59632.36,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2010,67480.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2011,72841.48,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2012,77906.94,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2013,80453.29,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2014,78415.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2015,77383.51,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2016,78444.78,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2017,79061.34,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,76260.08,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,75116.18,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,77382.82,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,83186.08,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2000,32626.26,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2001,31676.05,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2002,32814.1,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2003,33649.96,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2004,34788.69,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2005,35077.1,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2006,36793.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2007,38013.54,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2008,38014.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2009,35012.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2010,39656.02,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2011,42674.81,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2012,45450.33,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2013,46770.78,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2014,45437.7,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2015,44755.9,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2016,45220.16,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2017,45432.44,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2018,44460.6,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2019,43846.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2020,45048.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2021,47599.36,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2022,46885.2,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2023,45161.03,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person with two children earning 67% of the average earning,2024,46945.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2000,41485.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2001,39924.04,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2002,41546.98,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2003,42764.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2004,44464.34,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2005,45021.65,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2006,46399.98,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2007,48217.21,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2008,48541.89,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2009,44836.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2010,50737.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2011,54768.1,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2012,58576.65,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2013,60491.24,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2014,58959.17,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2015,58183.14,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2016,58981.09,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2017,59444.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2018,57338.45,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2019,56478.36,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2020,58182.61,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2021,61688.37,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2022,61047.64,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2023,59134.93,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 100% of the average earning,2024,61764.44,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2000,51856.59,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2001,49905.05,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2002,51933.77,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2003,53455.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2004,55580.37,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2005,56277.07,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2006,58000.03,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2007,60271.51,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2008,60677.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2009,56045.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2010,63421.83,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2011,68460.13,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2012,73220.78,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2013,75614.06,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2014,73698.96,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2015,72728.95,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2016,73726.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2017,74305.85,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2018,71673.01,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2019,70597.97,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2020,72728.28,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2021,77110.53,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2022,76309.6,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2023,73918.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 125% of the average earning,2024,77205.55,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2000,69280.45,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2001,66673.19,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2002,69383.61,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2003,71416.88,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2004,74255.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2005,75186.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2006,77488.01,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2007,80522.7,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2008,81065.08,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2009,74876.87,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2010,84731.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2011,91462.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2012,97823.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2013,101020.45,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2014,98461.83,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2015,97165.91,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2016,98498.48,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2017,99272.67,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2018,95755.17,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2019,94318.9,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2020,97164.91,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2021,103019.65,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2022,101949.64,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2023,98755.39,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 167% of the average earning,2024,103146.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2000,20742.61,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2001,19962.02,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2002,20773.49,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2003,21382.26,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2004,22232.17,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2005,22510.83,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2006,23199.99,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2007,24108.6,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2008,24270.95,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2009,22418.14,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2010,25368.71,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2011,27384.05,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2012,29288.27,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Euro,Total,Single person without children earning 50% of the average earning,2013,30245.62,,
